timestamp_utc,price,rsi_15m,rsi_1h,rsi_1d,rsi_1w,funding_latest,open_interest,price_vs_oi,regime,bias,breakout_risk,flush_risk,support_state,watcher_verdict
2026-03-14T14:59:38.530376+00:00,70588.3,43.31101762926882,43.170226071229116,52.331136856894645,33.51299365855408,-3.988e-05,84425.851,price_down_oi_down_long_unwind,bullish_compression,neutral_bullish,medium,medium,holding_primary_support,balanced; wait for confirmation at key levels
2026-03-14T15:05:11.993679+00:00,70653.6,46.582817123735225,44.58685210754621,52.50724519995012,33.59640281716919,-3.988e-05,84453.913,price_up_oi_down_short_covering,bullish_compression,neutral_bullish,medium,medium,holding_primary_support,balanced; wait for confirmation at key levels
2026-03-14T15:10:18.767523+00:00,70651.05,46.455976515745036,44.530057621260674,52.537212990796796,33.61051987411234,-3.988e-05,84465.893,price_up_oi_down_short_covering,bullish_compression,neutral_bullish,medium,medium,holding_primary_support,balanced; wait for confirmation at key levels
2026-03-14T15:15:38.512926+00:00,70675.06,47.69018190535419,45.134072904245386,52.57453777263077,33.62808448400084,-3.988e-05,84463.966,price_up_oi_down_short_covering,bullish_compression,neutral_bullish,medium,medium,holding_primary_support,balanced; wait for confirmation at key levels
2026-03-14T15:20:38.725539+00:00,70706.7,49.26291853586487,45.7436392728513,52.65130530966979,33.664064167242074,-3.988e-05,84454.81,price_up_oi_down_short_covering,bullish_compression,neutral_bullish,medium,medium,holding_primary_support,balanced; wait for confirmation at key levels
2026-03-14T15:25:46.421227+00:00,70687.87,48.3385325003973,45.33877789009738,52.60010206624057,33.640073555287216,-3.988e-05,84465.695,price_up_oi_down_short_covering,bullish_compression,neutral_bullish,medium,medium,holding_primary_support,balanced; wait for confirmation at key levels
2026-03-14T15:31:18.667730+00:00,70578.68,43.39051471637802,42.987471861820076,52.30532315496685,33.50071557299982,-3.988e-05,84462.837,price_down_oi_down_long_unwind,bullish_compression,neutral_bullish,medium,medium,holding_primary_support,balanced; wait for confirmation at key levels
2026-03-14T15:36:38.526949+00:00,70546.81,42.131644227370415,42.43694830157728,52.219924948751455,33.46316254962207,-3.988e-05,84412.789,price_down_oi_down_long_unwind,bullish_compression,neutral_bullish,medium,medium,holding_primary_support,balanced; wait for confirmation at key levels
2026-03-14T15:42:08.766203+00:00,70539.48,41.85237168699329,42.312148733492705,52.200263427315,33.45050733485972,-3.988e-05,84397.754,price_down_oi_down_long_unwind,bullish_compression,neutral_bullish,medium,medium,holding_primary_support,balanced; wait for confirmation at key levels
2026-03-14T15:47:21.981879+00:00,70536.17,41.71792269164477,42.25610973280064,52.19141388939063,33.44626650511337,-3.988e-05,84405.066,price_down_oi_down_long_unwind,bullish_compression,neutral_bullish,medium,medium,holding_primary_support,balanced; wait for confirmation at key levels
2026-03-14T15:52:27.721360+00:00,70600.14,45.09594944909195,43.37106693130913,52.36297568210001,33.52814316942377,-3.988e-05,84404.542,price_up_oi_down_short_covering,bullish_compression,neutral_bullish,medium,medium,holding_primary_support,balanced; wait for confirmation at key levels
2026-03-14T15:57:38.502820+00:00,70598.04,44.98972382726112,43.328926473485275,52.357352668574656,33.525458949322854,-3.988e-05,84394.073,price_up_oi_down_short_covering,bullish_compression,neutral_bullish,medium,medium,holding_primary_support,balanced; wait for confirmation at key levels
2026-03-14T16:02:38.529509+00:00,70554.44,42.953178671417064,42.533634525965304,52.240324373635104,33.469680412476635,-4.851e-05,84419.773,price_down_oi_down_long_unwind,bullish_compression,neutral_bullish,medium,medium,holding_primary_support,balanced; wait for confirmation at key levels
